customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,payment_method,tech_support,online_security,senior_citizen,partner,paperless_billing,num_support_tickets,churn
CUST01877,54,Month-to-month,No,20.95,1112.11,Bank transfer (automatic),No,Yes,0,No,Yes,2,0
CUST01878,61,Two year,No,118.12,6849.04,Credit card (automatic),No,No,0,No,Yes,0,0
CUST01879,29,Month-to-month,DSL,81.73,2286.89,Electronic check,No,Yes,0,No,Yes,1,1
CUST01880,54,One year,DSL,69.07,3712.46,Bank transfer (automatic),Yes,No,1,No,Yes,3,0
CUST01881,15,Two year,Fiber optic,57.14,818.28,Mailed check,No,Yes,1,Yes,No,0,0
CUST01882,11,Month-to-month,DSL,73.02,783.32,Electronic check,No,Yes,0,No,No,2,0
CUST01883,16,Month-to-month,Fiber optic,56.77,899.01,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST01884,15,Month-to-month,Fiber optic,54.71,816.73,Electronic check,Yes,Yes,0,No,No,2,1
CUST01885,11,Two year,Fiber optic,65.32,702.71,Bank transfer (automatic),No,Yes,0,No,Yes,4,1
CUST01886,7,Two year,DSL,46.15,309.37,Electronic check,Yes,No,1,No,Yes,1,0
CUST01887,2,Month-to-month,Fiber optic,36.37,72.52,Electronic check,No,Yes,0,Yes,No,2,1
CUST01888,15,One year,No,74.77,1107.49,Mailed check,No,Yes,1,No,Yes,1,1
CUST01889,29,One year,DSL,103.96,2923.74,Mailed check,Yes,Yes,0,Yes,Yes,1,0
CUST01890,22,Two year,Fiber optic,33.59,712.27,Electronic check,No,No,0,No,Yes,1,0
CUST01891,4,Month-to-month,DSL,21.34,81.3,Credit card (automatic),No,No,0,No,No,0,0
CUST01892,64,Month-to-month,DSL,43.17,2651.18,Credit card (automatic),No,No,0,Yes,Yes,0,0
CUST01893,29,Two year,Fiber optic,117.93,3381.95,Credit card (automatic),Yes,No,0,No,Yes,0,1
CUST01894,20,Month-to-month,DSL,102.53,1959.21,Mailed check,No,No,0,Yes,Yes,1,0
CUST01895,69,Month-to-month,DSL,78.78,5199.2,Credit card (automatic),No,No,0,Yes,No,1,0
CUST01896,21,Month-to-month,DSL,112.78,2273.16,Credit card (automatic),No,No,0,Yes,Yes,3,1
CUST01897,71,Month-to-month,Fiber optic,63.42,4366.69,Mailed check,Yes,No,0,No,Yes,0,0
CUST01898,31,Month-to-month,Fiber optic,118.29,3518.31,Electronic check,Yes,No,1,Yes,Yes,2,0
CUST01899,32,Two year,DSL,48.22,1535.66,Electronic check,No,No,0,Yes,Yes,1,0
CUST01900,15,Month-to-month,Fiber optic,42.51,613.98,Mailed check,No,Yes,1,Yes,Yes,2,1
CUST01901,37,Month-to-month,DSL,83.08,3061.59,Credit card (automatic),No,No,0,Yes,Yes,3,0
CUST01902,13,One year,Fiber optic,56.57,734.86,Bank transfer (automatic),Yes,No,0,Yes,No,1,0
CUST01903,35,Month-to-month,Fiber optic,81.89,2831.01,Bank transfer (automatic),No,Yes,0,No,Yes,0,1
CUST01904,22,Month-to-month,Fiber optic,49.11,1026.8,Electronic check,No,Yes,0,No,Yes,1,1
CUST01905,65,One year,No,81.03,5066.81,Electronic check,No,No,0,No,No,1,0
CUST01906,1,Two year,No,46.13,44.44,Mailed check,Yes,No,1,Yes,Yes,0,0
CUST01907,72,One year,DSL,23.2,1632.21,Credit card (automatic),No,No,0,No,No,3,0
CUST01908,64,One year,No,111.04,6807.51,Mailed check,No,No,0,Yes,Yes,2,0
CUST01909,66,Month-to-month,DSL,108.09,6804.79,Credit card (automatic),No,No,1,Yes,No,2,0
CUST01910,51,Two year,No,117.02,5722.24,Electronic check,Yes,Yes,0,Yes,No,0,0
CUST01911,61,Month-to-month,DSL,91.09,5369.61,Bank transfer (automatic),No,No,0,Yes,Yes,2,0
CUST01912,22,One year,Fiber optic,87.64,1836.42,Bank transfer (automatic),No,No,0,Yes,Yes,1,1
CUST01913,25,Month-to-month,DSL,75.02,1800.05,Credit card (automatic),Yes,No,0,No,Yes,1,0
CUST01914,67,Two year,DSL,30.85,1980.92,Electronic check,No,No,0,No,No,1,0
CUST01915,54,One year,Fiber optic,37.3,1991.27,Electronic check,Yes,No,0,No,Yes,1,0
CUST01916,5,One year,No,47.53,227.78,Electronic check,No,No,0,No,No,3,0
CUST01917,34,Month-to-month,Fiber optic,108.8,3660.64,Credit card (automatic),No,No,0,No,No,0,0
CUST01918,21,Month-to-month,Fiber optic,35.64,730.04,Electronic check,Yes,No,0,No,Yes,3,0
CUST01919,42,One year,Fiber optic,112.13,4652.44,Electronic check,Yes,No,0,No,No,1,1
CUST01920,14,One year,DSL,71.32,971.04,Mailed check,No,No,1,No,Yes,1,1
CUST01921,59,Month-to-month,DSL,90.99,5341.85,Mailed check,Yes,No,0,Yes,Yes,2,0
CUST01922,11,Two year,DSL,29.24,310.0,Credit card (automatic),No,No,0,No,Yes,1,1
CUST01923,48,Two year,Fiber optic,45.44,2155.69,Credit card (automatic),Yes,No,1,Yes,Yes,1,0
CUST01924,41,Month-to-month,DSL,115.77,4548.03,Mailed check,No,No,0,No,Yes,3,0
CUST01925,37,Two year,DSL,45.15,1660.75,Credit card (automatic),Yes,No,1,No,Yes,0,0
CUST01926,44,Month-to-month,DSL,48.25,2019.87,Bank transfer (automatic),Yes,No,0,No,No,0,1
CUST01927,34,Month-to-month,DSL,38.15,1261.91,Electronic check,Yes,Yes,0,No,No,1,0
CUST01928,29,Month-to-month,No,31.17,877.77,Credit card (automatic),No,Yes,0,No,No,0,1
CUST01929,29,One year,DSL,41.79,1189.11,Bank transfer (automatic),No,Yes,0,Yes,No,2,0
CUST01930,5,One year,Fiber optic,83.52,405.93,Mailed check,Yes,Yes,0,Yes,No,0,0
CUST01931,66,Month-to-month,Fiber optic,64.45,4166.28,Bank transfer (automatic),No,No,0,Yes,Yes,1,0
CUST01932,6,One year,Fiber optic,74.48,443.79,Mailed check,No,No,0,No,Yes,1,0
CUST01933,51,One year,DSL,30.48,1487.8,Electronic check,Yes,No,0,Yes,Yes,1,0
CUST01934,13,One year,DSL,99.82,1248.62,Bank transfer (automatic),No,Yes,0,No,Yes,1,1
CUST01935,72,Month-to-month,DSL,97.98,6985.01,Credit card (automatic),No,No,0,Yes,No,1,1
CUST01936,14,Two year,Fiber optic,20.2,271.88,Bank transfer (automatic),Yes,No,0,No,No,1,0
CUST01937,20,Month-to-month,DSL,57.12,1137.01,Electronic check,Yes,Yes,0,Yes,No,1,0
CUST01938,34,Month-to-month,Fiber optic,25.01,830.82,Credit card (automatic),No,No,0,Yes,Yes,1,0
CUST01939,65,Month-to-month,Fiber optic,98.79,6126.57,Electronic check,No,Yes,0,Yes,No,0,1
CUST01940,1,Month-to-month,Fiber optic,93.2,88.64,Electronic check,Yes,Yes,1,No,No,1,1
CUST01941,34,Two year,Fiber optic,110.0,3695.66,Electronic check,No,No,1,Yes,Yes,0,0
CUST01942,19,Month-to-month,Fiber optic,42.11,794.34,Electronic check,No,No,0,No,Yes,3,1
CUST01943,9,One year,No,64.54,558.78,Mailed check,Yes,No,1,Yes,No,1,0
CUST01944,24,Month-to-month,DSL,36.82,850.13,Bank transfer (automatic),Yes,No,1,No,Yes,1,1
CUST01945,65,Month-to-month,Fiber optic,55.87,3623.22,Credit card (automatic),Yes,Yes,0,No,No,3,0
CUST01946,24,Two year,Fiber optic,71.27,1681.08,Credit card (automatic),No,No,0,No,No,1,0
CUST01947,53,One year,Fiber optic,23.44,1190.62,Credit card (automatic),No,No,0,Yes,Yes,0,0
CUST01948,32,Month-to-month,DSL,90.92,2829.22,Mailed check,No,No,0,No,Yes,2,0
CUST01949,35,Month-to-month,Fiber optic,73.42,2558.19,Bank transfer (automatic),No,No,0,Yes,No,2,0
CUST01950,13,Month-to-month,DSL,102.55,1307.9,Credit card (automatic),Yes,Yes,0,Yes,No,1,0
CUST01951,64,Month-to-month,DSL,45.72,2839.39,Mailed check,No,No,1,Yes,Yes,3,0
CUST01952,53,One year,DSL,110.14,5589.63,Credit card (automatic),Yes,No,0,Yes,Yes,3,1
CUST01953,51,One year,DSL,119.87,6029.62,Mailed check,Yes,Yes,0,No,Yes,3,0
CUST01954,2,Month-to-month,Fiber optic,111.77,215.45,Mailed check,No,Yes,0,No,No,1,1
CUST01955,40,Two year,No,97.35,3809.48,Mailed check,Yes,Yes,0,Yes,Yes,1,0
CUST01956,5,One year,DSL,100.86,494.22,Bank transfer (automatic),No,No,0,Yes,Yes,0,0
CUST01957,24,Month-to-month,No,76.52,1795.66,Bank transfer (automatic),No,Yes,0,Yes,No,2,0
CUST01958,12,Month-to-month,No,37.4,431.89,Mailed check,No,Yes,1,Yes,Yes,3,0
CUST01959,7,One year,No,87.06,600.53,Bank transfer (automatic),Yes,No,0,Yes,No,2,0
CUST01960,20,One year,No,90.7,1774.64,Credit card (automatic),Yes,Yes,0,Yes,No,2,0
CUST01961,67,Month-to-month,Fiber optic,118.51,7703.43,Credit card (automatic),Yes,Yes,0,No,Yes,3,0
CUST01962,24,Month-to-month,DSL,73.21,1673.77,Electronic check,No,No,1,No,Yes,1,1
CUST01963,67,Month-to-month,Fiber optic,45.68,2958.22,Electronic check,No,No,0,Yes,Yes,0,1
CUST01964,44,Two year,Fiber optic,87.73,3735.14,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST01965,59,Month-to-month,No,117.9,6883.47,Mailed check,No,Yes,0,Yes,No,0,0
CUST01966,11,Month-to-month,No,36.08,387.22,Electronic check,No,No,0,No,Yes,2,1
CUST01967,31,One year,Fiber optic,51.25,1583.36,Electronic check,No,No,0,Yes,Yes,0,0
CUST01968,12,Two year,DSL,73.27,868.28,Credit card (automatic),Yes,No,1,No,Yes,0,0
CUST01969,30,Two year,DSL,35.36,1036.3,Credit card (automatic),No,No,1,Yes,Yes,1,0
CUST01970,19,Month-to-month,DSL,20.27,369.13,Mailed check,No,Yes,1,No,Yes,0,0
CUST01971,17,Month-to-month,Fiber optic,52.37,855.61,Mailed check,Yes,Yes,0,Yes,No,2,1
CUST01972,59,Month-to-month,Fiber optic,106.27,6006.62,Bank transfer (automatic),No,No,0,Yes,Yes,0,0
CUST01973,62,Month-to-month,No,22.43,1351.92,Electronic check,No,Yes,1,No,Yes,2,0
CUST01974,5,Two year,Fiber optic,61.75,304.47,Mailed check,No,No,0,No,No,1,0
CUST01975,31,Month-to-month,No,95.74,2932.22,Electronic check,No,No,0,Yes,No,1,1
CUST01976,42,Month-to-month,Fiber optic,115.22,4620.54,Mailed check,Yes,No,0,Yes,Yes,2,0
CUST01977,1,Month-to-month,No,118.52,115.53,Electronic check,No,No,0,Yes,Yes,0,1
CUST01978,59,Month-to-month,DSL,61.04,3507.98,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,0
CUST01979,22,One year,No,114.94,2457.74,Bank transfer (automatic),No,Yes,1,Yes,Yes,5,1
CUST01980,30,Month-to-month,Fiber optic,21.61,625.65,Mailed check,No,No,1,Yes,No,0,0
CUST01981,4,Month-to-month,DSL,94.08,366.46,Electronic check,Yes,No,0,No,Yes,0,0
CUST01982,33,Month-to-month,DSL,83.56,2690.83,Electronic check,No,Yes,0,No,No,2,1
CUST01983,9,Month-to-month,No,43.45,383.22,Bank transfer (automatic),Yes,No,0,No,No,3,0
CUST01984,1,Month-to-month,DSL,69.75,67.58,Electronic check,Yes,No,0,No,No,1,1
CUST01985,10,One year,Fiber optic,31.21,311.24,Electronic check,Yes,No,1,No,Yes,1,0
CUST01986,49,One year,DSL,106.9,5064.94,Bank transfer (automatic),No,Yes,0,No,Yes,1,1
CUST01987,30,One year,Fiber optic,54.51,1626.72,Bank transfer (automatic),Yes,No,0,No,Yes,2,0
CUST01988,55,Two year,No,81.86,4457.56,Electronic check,Yes,Yes,0,No,No,0,0
CUST01989,72,Two year,Fiber optic,34.2,2396.56,Mailed check,Yes,No,0,No,Yes,2,0
CUST01990,8,Two year,Fiber optic,39.03,304.38,Credit card (automatic),Yes,Yes,0,No,Yes,0,0
CUST01991,20,Month-to-month,No,119.18,2368.09,Credit card (automatic),No,No,0,Yes,Yes,3,1
CUST01992,72,Month-to-month,Fiber optic,94.81,6653.18,Electronic check,No,No,0,No,Yes,3,0
CUST01993,27,Month-to-month,No,116.12,3084.98,Credit card (automatic),Yes,No,0,Yes,No,3,1
CUST01994,61,Two year,Fiber optic,48.18,2910.96,Bank transfer (automatic),No,Yes,0,No,No,2,0
CUST01995,6,Two year,DSL,34.79,207.78,Credit card (automatic),Yes,No,1,No,No,1,0
CUST01996,15,Two year,Fiber optic,69.31,999.01,Mailed check,Yes,No,0,No,No,2,0
CUST01997,3,Month-to-month,Fiber optic,68.46,205.13,Credit card (automatic),Yes,No,0,No,Yes,0,1
CUST01998,3,Two year,DSL,35.84,107.33,Bank transfer (automatic),No,No,0,No,Yes,2,1
CUST01999,39,Month-to-month,DSL,92.79,3491.67,Mailed check,No,No,0,No,Yes,3,0
CUST02000,16,Month-to-month,DSL,54.9,861.43,Credit card (automatic),No,No,1,No,Yes,0,0
CUST02001,51,Month-to-month,Fiber optic,37.01,1797.56,Electronic check,No,No,0,Yes,Yes,0,0
CUST02002,51,Month-to-month,No,51.86,2534.81,Electronic check,Yes,Yes,0,No,No,1,0
CUST02003,35,Month-to-month,DSL,75.49,2587.17,Mailed check,No,No,1,No,No,0,1
CUST02004,37,Month-to-month,Fiber optic,92.1,3348.08,Credit card (automatic),Yes,No,0,Yes,No,0,0
CUST02005,49,Month-to-month,No,67.15,3213.78,Mailed check,Yes,No,0,Yes,Yes,4,0
CUST02006,62,One year,DSL,71.61,4374.27,Bank transfer (automatic),Yes,Yes,1,Yes,Yes,1,0
CUST02007,62,Two year,Fiber optic,32.17,1973.89,Bank transfer (automatic),Yes,No,1,No,No,2,0
CUST02008,61,One year,No,111.3,6507.02,Electronic check,Yes,No,0,Yes,No,0,0
CUST02009,6,Month-to-month,No,112.73,664.87,Mailed check,No,Yes,0,Yes,Yes,0,0
CUST02010,26,Two year,DSL,87.71,2230.59,Bank transfer (automatic),Yes,No,0,No,Yes,4,0
CUST02011,13,Two year,DSL,19.8,246.04,Credit card (automatic),No,Yes,0,Yes,Yes,0,0
CUST02012,70,Month-to-month,DSL,72.78,4898.1,Electronic check,Yes,No,1,No,No,1,0
CUST02013,4,Month-to-month,Fiber optic,82.18,319.18,Mailed check,No,No,0,Yes,Yes,1,0
CUST02014,54,Month-to-month,Fiber optic,119.45,6406.36,Electronic check,Yes,Yes,0,No,Yes,0,1
CUST02015,1,Month-to-month,Fiber optic,119.6,114.92,Electronic check,No,Yes,0,No,No,0,1
CUST02016,61,One year,DSL,105.48,6171.42,Mailed check,No,No,0,No,No,1,0
CUST02017,20,Two year,DSL,24.51,483.36,Mailed check,Yes,No,0,No,Yes,0,0
CUST02018,20,Month-to-month,Fiber optic,115.23,2301.81,Electronic check,Yes,No,0,Yes,Yes,0,1
CUST02019,9,Two year,Fiber optic,80.49,704.39,Electronic check,Yes,No,0,No,No,0,1
CUST02020,57,Two year,Fiber optic,99.69,5497.69,Credit card (automatic),Yes,No,1,Yes,Yes,1,0
CUST02021,38,Two year,Fiber optic,59.53,2177.76,Credit card (automatic),Yes,No,1,Yes,Yes,1,0
CUST02022,4,Month-to-month,DSL,50.61,192.82,Electronic check,No,No,0,Yes,No,2,0
CUST02023,64,Two year,DSL,65.25,4004.45,Bank transfer (automatic),No,No,1,No,No,1,0
CUST02024,12,Month-to-month,DSL,32.98,377.82,Electronic check,No,No,0,Yes,Yes,0,0
CUST02025,52,One year,DSL,54.42,2758.26,Credit card (automatic),Yes,No,1,No,No,0,0
CUST02026,44,Month-to-month,DSL,105.48,4636.06,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST02027,31,Month-to-month,DSL,21.87,670.76,Credit card (automatic),Yes,No,0,No,No,1,0
CUST02028,35,One year,DSL,33.39,1145.38,Electronic check,Yes,No,0,Yes,No,2,0
CUST02029,59,Month-to-month,DSL,30.76,1768.26,Bank transfer (automatic),Yes,No,0,No,No,2,1
CUST02030,10,Month-to-month,Fiber optic,59.11,579.79,Mailed check,Yes,No,1,No,No,0,0
CUST02031,62,Month-to-month,DSL,119.69,7189.26,Electronic check,No,No,0,Yes,No,1,0
CUST02032,20,One year,Fiber optic,35.68,684.28,Electronic check,No,Yes,1,Yes,No,1,0
CUST02033,51,Month-to-month,Fiber optic,32.84,1640.49,Bank transfer (automatic),No,No,0,Yes,Yes,1,0
CUST02034,54,Two year,Fiber optic,111.34,5870.5,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST02035,25,Month-to-month,No,107.97,2691.76,Electronic check,No,Yes,1,No,Yes,0,0
CUST02036,67,Month-to-month,DSL,21.29,1401.46,Bank transfer (automatic),No,No,0,No,Yes,0,0
CUST02037,33,Month-to-month,Fiber optic,94.67,3088.72,Electronic check,No,Yes,0,Yes,Yes,1,1
CUST02038,51,Month-to-month,No,84.86,4131.53,Electronic check,Yes,Yes,0,No,Yes,0,1
CUST02039,51,Month-to-month,No,96.31,4853.1,Bank transfer (automatic),Yes,No,0,No,No,0,0
CUST02040,28,Month-to-month,DSL,68.44,1914.68,Electronic check,No,Yes,0,No,Yes,1,0
CUST02041,37,Two year,DSL,119.12,4331.96,Mailed check,Yes,Yes,0,Yes,Yes,0,0
CUST02042,41,One year,DSL,22.47,909.39,Mailed check,No,No,0,Yes,Yes,1,1
CUST02043,20,Month-to-month,Fiber optic,41.91,837.34,Bank transfer (automatic),Yes,No,0,Yes,Yes,2,0
CUST02044,41,Month-to-month,Fiber optic,58.45,2323.51,Mailed check,No,Yes,1,No,No,0,0
CUST02045,12,Two year,DSL,63.88,759.82,Credit card (automatic),No,Yes,0,No,Yes,0,0
CUST02046,63,Month-to-month,Fiber optic,111.98,6842.99,Mailed check,Yes,No,0,Yes,Yes,0,0
CUST02047,16,Month-to-month,Fiber optic,75.12,1167.42,Bank transfer (automatic),No,Yes,0,Yes,No,0,0
CUST02048,8,One year,Fiber optic,22.6,177.71,Electronic check,No,No,0,No,Yes,1,0
CUST02049,40,One year,No,59.6,2295.37,Mailed check,No,No,0,Yes,Yes,4,0
CUST02050,0,One year,Fiber optic,60.48,60.46,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,0
CUST02051,1,Month-to-month,DSL,116.48,112.57,Electronic check,No,No,1,Yes,Yes,2,1
CUST02052,59,Month-to-month,Fiber optic,79.12,4463.35,Mailed check,Yes,No,1,Yes,No,1,0
CUST02053,47,One year,DSL,82.84,3761.6,Electronic check,No,No,0,Yes,Yes,2,1
CUST02054,28,Month-to-month,Fiber optic,90.75,2522.7,Electronic check,No,No,0,Yes,Yes,1,0
CUST02055,9,Month-to-month,No,96.54,839.05,Electronic check,No,No,0,No,Yes,1,1
CUST02056,57,Month-to-month,No,82.78,4626.77,Bank transfer (automatic),Yes,No,0,No,Yes,1,0
CUST02057,59,Month-to-month,Fiber optic,42.19,2481.16,Credit card (automatic),No,No,0,Yes,Yes,0,0
CUST02058,20,Two year,DSL,107.15,2063.71,Electronic check,No,No,0,Yes,Yes,1,0
CUST02059,27,Two year,DSL,92.68,2393.68,Mailed check,Yes,Yes,0,Yes,Yes,2,0
CUST02060,33,One year,Fiber optic,93.67,2951.52,Electronic check,No,No,0,Yes,No,1,0
CUST02061,7,Month-to-month,DSL,119.65,814.11,Electronic check,No,Yes,0,No,No,0,1
CUST02062,58,Month-to-month,Fiber optic,99.86,5532.49,Credit card (automatic),No,Yes,0,Yes,Yes,2,1
CUST02063,71,Month-to-month,DSL,102.57,7083.59,Bank transfer (automatic),No,No,0,Yes,No,2,0
CUST02064,48,Month-to-month,DSL,115.04,5484.02,Electronic check,Yes,No,0,No,No,0,0
CUST02065,16,Two year,DSL,33.42,528.77,Electronic check,Yes,No,0,No,No,2,0
CUST02066,59,Month-to-month,No,68.77,3972.57,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST02067,44,Month-to-month,Fiber optic,77.22,3372.27,Electronic check,Yes,Yes,0,Yes,No,1,0
CUST02068,68,Month-to-month,DSL,51.59,3350.3,Electronic check,Yes,No,0,No,No,1,0
CUST02069,31,One year,DSL,103.62,3149.49,Bank transfer (automatic),Yes,No,0,Yes,No,0,0
CUST02070,43,Month-to-month,Fiber optic,95.77,3936.02,Bank transfer (automatic),Yes,No,0,Yes,No,0,0
CUST02071,64,Month-to-month,DSL,91.53,5706.24,Mailed check,No,Yes,0,No,Yes,2,0
CUST02072,7,Month-to-month,Fiber optic,119.71,815.49,Credit card (automatic),No,No,1,Yes,Yes,4,1
CUST02073,71,Two year,No,44.46,3040.68,Electronic check,No,No,0,No,No,1,0
CUST02074,42,Month-to-month,Fiber optic,93.02,3873.6,Bank transfer (automatic),Yes,No,1,No,Yes,0,0
CUST02075,0,Two year,Fiber optic,74.24,71.38,Electronic check,No,Yes,0,Yes,Yes,1,0
CUST02076,50,Two year,Fiber optic,49.92,2440.08,Bank transfer (automatic),Yes,No,0,No,Yes,2,0
CUST02077,23,Month-to-month,No,34.38,770.27,Credit card (automatic),No,No,0,No,No,2,0
CUST02078,23,One year,No,109.38,2444.25,Mailed check,No,No,0,Yes,Yes,2,0
CUST02079,16,Month-to-month,Fiber optic,78.74,1198.96,Bank transfer (automatic),No,No,0,Yes,No,0,0
CUST02080,4,Two year,DSL,102.14,402.36,Credit card (automatic),No,No,0,No,No,2,0
CUST02081,19,Month-to-month,Fiber optic,73.63,1329.91,Electronic check,No,No,0,No,Yes,0,1
CUST02082,20,Month-to-month,DSL,40.44,801.54,Bank transfer (automatic),No,Yes,0,Yes,No,2,0
CUST02083,57,Month-to-month,Fiber optic,52.43,2878.89,Credit card (automatic),Yes,No,0,Yes,Yes,1,1
CUST02084,30,Month-to-month,Fiber optic,56.92,1632.47,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST02085,10,Two year,DSL,117.24,1138.23,Electronic check,No,Yes,0,No,No,1,0
CUST02086,51,Month-to-month,DSL,18.57,926.2,Electronic check,No,No,0,No,Yes,1,0
CUST02087,14,One year,Fiber optic,118.54,1602.34,Electronic check,No,Yes,0,No,Yes,2,1
CUST02088,6,Month-to-month,No,118.01,676.97,Electronic check,Yes,Yes,0,Yes,Yes,1,1
CUST02089,27,Two year,Fiber optic,119.61,3070.96,Mailed check,Yes,No,0,No,No,3,0
CUST02090,50,Month-to-month,Fiber optic,66.61,3281.18,Electronic check,Yes,No,0,Yes,Yes,0,0
CUST02091,57,Month-to-month,DSL,116.31,6592.03,Electronic check,Yes,No,0,No,Yes,0,0
CUST02092,4,Month-to-month,Fiber optic,58.35,222.9,Mailed check,No,Yes,0,Yes,No,2,0
CUST02093,4,One year,Fiber optic,20.68,79.54,Mailed check,Yes,No,0,No,Yes,2,0
CUST02094,7,Month-to-month,Fiber optic,40.88,272.14,Bank transfer (automatic),No,No,0,No,Yes,2,1
CUST02095,63,Month-to-month,DSL,114.42,7167.04,Bank transfer (automatic),No,No,0,No,No,2,0
CUST02096,9,Month-to-month,Fiber optic,19.4,169.75,Electronic check,Yes,No,0,No,No,0,1
CUST02097,37,One year,DSL,73.69,2716.33,Electronic check,Yes,No,0,No,No,1,0
CUST02098,7,Month-to-month,DSL,25.71,175.18,Electronic check,No,Yes,1,Yes,No,0,0
CUST02099,24,One year,No,47.21,1125.23,Mailed check,Yes,No,0,Yes,Yes,2,0
CUST02100,72,Month-to-month,DSL,26.99,1938.59,Electronic check,No,No,1,No,No,2,0
CUST02101,65,Two year,DSL,105.67,6640.22,Bank transfer (automatic),No,Yes,0,No,Yes,1,0
CUST02102,49,Two year,Fiber optic,78.29,3767.29,Electronic check,No,No,0,Yes,Yes,0,1
CUST02103,66,Month-to-month,No,110.01,7139.56,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST02104,48,Month-to-month,Fiber optic,88.21,4026.91,Mailed check,No,No,0,No,No,4,0
CUST02105,35,Month-to-month,Fiber optic,117.04,3981.34,Mailed check,Yes,No,0,Yes,Yes,0,0
CUST02106,67,Month-to-month,No,70.01,4656.74,Credit card (automatic),Yes,Yes,0,No,Yes,1,0
CUST02107,40,Month-to-month,DSL,83.15,3317.07,Bank transfer (automatic),No,Yes,0,Yes,Yes,2,0
CUST02108,61,One year,Fiber optic,76.78,4659.98,Bank transfer (automatic),No,No,0,No,Yes,0,0
CUST02109,9,Month-to-month,Fiber optic,67.39,605.69,Credit card (automatic),Yes,Yes,0,No,No,0,0
CUST02110,20,Two year,No,104.29,2049.62,Mailed check,No,Yes,0,No,Yes,2,1
CUST02111,35,Month-to-month,DSL,83.74,2818.47,Credit card (automatic),Yes,No,0,Yes,No,1,0
CUST02112,11,One year,DSL,99.73,1073.74,Mailed check,Yes,Yes,0,No,No,0,0
CUST02113,1,Month-to-month,Fiber optic,98.21,95.37,Credit card (automatic),No,No,0,Yes,No,0,1
CUST02114,12,Month-to-month,Fiber optic,37.49,433.2,Electronic check,Yes,No,0,No,No,2,1
CUST02115,52,Month-to-month,Fiber optic,84.32,4334.83,Electronic check,Yes,No,0,Yes,Yes,0,0
CUST02116,31,Month-to-month,Fiber optic,38.36,1167.11,Bank transfer (automatic),Yes,No,0,No,Yes,2,0
CUST02117,15,Month-to-month,DSL,77.5,1150.3,Electronic check,Yes,No,0,No,No,3,0
CUST02118,31,One year,Fiber optic,87.1,2601.48,Electronic check,Yes,No,0,Yes,No,0,0
CUST02119,31,Two year,Fiber optic,119.72,3693.48,Electronic check,No,No,0,No,Yes,1,0
CUST02120,10,Month-to-month,No,21.12,203.16,Bank transfer (automatic),No,No,0,Yes,No,1,0
CUST02121,9,Month-to-month,DSL,27.31,240.9,Credit card (automatic),No,No,0,No,Yes,1,1
CUST02122,14,Month-to-month,No,25.86,344.97,Bank transfer (automatic),No,No,0,Yes,Yes,2,0
CUST02123,16,Month-to-month,Fiber optic,58.63,916.55,Credit card (automatic),No,No,1,Yes,Yes,0,0
CUST02124,39,Month-to-month,DSL,101.8,3791.29,Mailed check,No,No,0,No,Yes,0,0
CUST02125,17,One year,Fiber optic,104.09,1710.45,Electronic check,No,No,0,Yes,Yes,1,1
CUST02126,54,Two year,DSL,93.17,4996.14,Electronic check,Yes,No,0,Yes,Yes,0,0
CUST02127,72,Two year,No,109.48,7840.6,Bank transfer (automatic),Yes,Yes,0,Yes,Yes,0,0
CUST02128,24,Month-to-month,No,50.93,1208.1,Electronic check,No,Yes,0,No,No,1,0
CUST02129,58,Two year,DSL,26.99,1515.93,Electronic check,Yes,No,0,Yes,Yes,0,0
CUST02130,21,One year,DSL,23.93,491.94,Mailed check,No,Yes,1,No,Yes,2,1
CUST02131,29,Month-to-month,Fiber optic,104.92,2924.62,Bank transfer (automatic),No,Yes,0,No,No,1,1
CUST02132,43,Month-to-month,Fiber optic,92.5,3913.53,Mailed check,Yes,No,0,Yes,Yes,2,0
CUST02133,31,Two year,Fiber optic,89.26,2676.77,Credit card (automatic),No,Yes,0,Yes,Yes,2,0
CUST02134,50,Month-to-month,DSL,52.65,2529.96,Bank transfer (automatic),Yes,No,0,No,No,1,0
CUST02135,45,Month-to-month,Fiber optic,56.75,2500.76,Bank transfer (automatic),No,Yes,0,No,Yes,3,1
CUST02136,20,Month-to-month,DSL,115.73,2211.81,Credit card (automatic),No,No,1,No,Yes,0,1
